ra	 rp	 va	 vomega
37170.0	 10.0	 2401.776946	 103.895725
37180.0	 10.0	 2401.131046	 103.895722
37190.0	 10.0	 2400.485494	 103.895718
37200.0	 10.0	 2399.840289	 103.895714
37210.0	 10.0	 2399.195431	 103.895710
37220.0	 10.0	 2398.550919	 103.895707
37230.0	 10.0	 2397.906753	 103.895703
37240.0	 10.0	 2397.262933	 103.895699
37250.0	 10.0	 2396.619459	 103.895695
37260.0	 10.0	 2395.976330	 103.895692
37270.0	 10.0	 2395.333546	 103.895688
37280.0	 10.0	 2394.691108	 103.895684
37290.0	 10.0	 2394.049013	 103.895680
37300.0	 10.0	 2393.407263	 103.895677
37310.0	 10.0	 2392.765857	 103.895673
37320.0	 10.0	 2392.124794	 103.895669
37330.0	 10.0	 2391.484075	 103.895665
37340.0	 10.0	 2390.843699	 103.895662
37350.0	 10.0	 2390.203666	 103.895658
37360.0	 10.0	 2389.563975	 103.895654
37370.0	 10.0	 2388.924627	 103.895651
37380.0	 10.0	 2388.285621	 103.895647
37390.0	 10.0	 2387.646957	 103.895643
37400.0	 10.0	 2387.008634	 103.895639
37410.0	 10.0	 2386.370652	 103.895636
37420.0	 10.0	 2385.733011	 103.895632
37430.0	 10.0	 2385.095711	 103.895628
37440.0	 10.0	 2384.458751	 103.895625
37450.0	 10.0	 2383.822132	 103.895621
37460.0	 10.0	 2383.185852	 103.895617
37470.0	 10.0	 2382.549912	 103.895613
37480.0	 10.0	 2381.914311	 103.895610
37490.0	 10.0	 2381.279049	 103.895606
37500.0	 10.0	 2380.644126	 103.895602
37510.0	 10.0	 2380.009541	 103.895599
37520.0	 10.0	 2379.375295	 103.895595
37530.0	 10.0	 2378.741386	 103.895591
37540.0	 10.0	 2378.107816	 103.895588
37550.0	 10.0	 2377.474582	 103.895584
37560.0	 10.0	 2376.841686	 103.895580
37570.0	 10.0	 2376.209127	 103.895577
37580.0	 10.0	 2375.576904	 103.895573
37590.0	 10.0	 2374.945017	 103.895569
37600.0	 10.0	 2374.313467	 103.895566
37610.0	 10.0	 2373.682253	 103.895562
37620.0	 10.0	 2373.051374	 103.895558
37630.0	 10.0	 2372.420830	 103.895555
37640.0	 10.0	 2371.790621	 103.895551
37650.0	 10.0	 2371.160747	 103.895547
37660.0	 10.0	 2370.531207	 103.895544
37670.0	 10.0	 2369.902002	 103.895540
37680.0	 10.0	 2369.273131	 103.895536
37690.0	 10.0	 2368.644593	 103.895533
37700.0	 10.0	 2368.016388	 103.895529
37710.0	 10.0	 2367.388517	 103.895525
37720.0	 10.0	 2366.760979	 103.895522
37730.0	 10.0	 2366.133773	 103.895518
37740.0	 10.0	 2365.506900	 103.895514
37750.0	 10.0	 2364.880358	 103.895511
37760.0	 10.0	 2364.254149	 103.895507
37770.0	 10.0	 2363.628271	 103.895503
37780.0	 10.0	 2363.002724	 103.895500
37790.0	 10.0	 2362.377508	 103.895496
37800.0	 10.0	 2361.752623	 103.895492
37810.0	 10.0	 2361.128069	 103.895489
37820.0	 10.0	 2360.503845	 103.895485
37830.0	 10.0	 2359.879950	 103.895482
37840.0	 10.0	 2359.256386	 103.895478
37850.0	 10.0	 2358.633151	 103.895474
37860.0	 10.0	 2358.010245	 103.895471
37870.0	 10.0	 2357.387668	 103.895467
37880.0	 10.0	 2356.765420	 103.895463
37890.0	 10.0	 2356.143500	 103.895460
37900.0	 10.0	 2355.521908	 103.895456
37910.0	 10.0	 2354.900644	 103.895453
37920.0	 10.0	 2354.279708	 103.895449
37930.0	 10.0	 2353.659099	 103.895445
37940.0	 10.0	 2353.038817	 103.895442
37950.0	 10.0	 2352.418862	 103.895438
37960.0	 10.0	 2351.799234	 103.895435
37970.0	 10.0	 2351.179932	 103.895431
37980.0	 10.0	 2350.560956	 103.895427
37990.0	 10.0	 2349.942306	 103.895424
38000.0	 10.0	 2349.323981	 103.895420
38010.0	 10.0	 2348.705982	 103.895417
38020.0	 10.0	 2348.088308	 103.895413
38030.0	 10.0	 2347.470959	 103.895409
38040.0	 10.0	 2346.853934	 103.895406
38050.0	 10.0	 2346.237233	 103.895402
38060.0	 10.0	 2345.620857	 103.895399
38070.0	 10.0	 2345.004804	 103.895395
38080.0	 10.0	 2344.389075	 103.895391
38090.0	 10.0	 2343.773669	 103.895388
38100.0	 10.0	 2343.158586	 103.895384
38110.0	 10.0	 2342.543826	 103.895381
38120.0	 10.0	 2341.929388	 103.895377
38130.0	 10.0	 2341.315272	 103.895374
38140.0	 10.0	 2340.701479	 103.895370
38150.0	 10.0	 2340.088007	 103.895366
38160.0	 10.0	 2339.474857	 103.895363
38170.0	 10.0	 2338.862028	 103.895359
38180.0	 10.0	 2338.249520	 103.895356
38190.0	 10.0	 2337.637332	 103.895352
38200.0	 10.0	 2337.025465	 103.895349
38210.0	 10.0	 2336.413919	 103.895345
38220.0	 10.0	 2335.802692	 103.895341
38230.0	 10.0	 2335.191785	 103.895338
38240.0	 10.0	 2334.581198	 103.895334
38250.0	 10.0	 2333.970929	 103.895331
38260.0	 10.0	 2333.360980	 103.895327
38270.0	 10.0	 2332.751350	 103.895324
38280.0	 10.0	 2332.142037	 103.895320
38290.0	 10.0	 2331.533044	 103.895317
38300.0	 10.0	 2330.924368	 103.895313
38310.0	 10.0	 2330.316009	 103.895310
38320.0	 10.0	 2329.707969	 103.895306
38330.0	 10.0	 2329.100245	 103.895302
38340.0	 10.0	 2328.492839	 103.895299
38350.0	 10.0	 2327.885749	 103.895295
38360.0	 10.0	 2327.278976	 103.895292
38370.0	 10.0	 2326.672519	 103.895288
38380.0	 10.0	 2326.066377	 103.895285
38390.0	 10.0	 2325.460552	 103.895281
38400.0	 10.0	 2324.855042	 103.895278
38410.0	 10.0	 2324.249848	 103.895274
38420.0	 10.0	 2323.644968	 103.895271
38430.0	 10.0	 2323.040403	 103.895267
38440.0	 10.0	 2322.436153	 103.895264
38450.0	 10.0	 2321.832217	 103.895260
38460.0	 10.0	 2321.228595	 103.895257
38470.0	 10.0	 2320.625286	 103.895253
38480.0	 10.0	 2320.022292	 103.895250
38490.0	 10.0	 2319.419610	 103.895246
38500.0	 10.0	 2318.817242	 103.895243
38510.0	 10.0	 2318.215186	 103.895239
38520.0	 10.0	 2317.613443	 103.895236
38530.0	 10.0	 2317.012012	 103.895232
38540.0	 10.0	 2316.410894	 103.895229
38550.0	 10.0	 2315.810087	 103.895225
38560.0	 10.0	 2315.209591	 103.895222
38570.0	 10.0	 2314.609407	 103.895218
38580.0	 10.0	 2314.009535	 103.895215
38590.0	 10.0	 2313.409973	 103.895211
38600.0	 10.0	 2312.810721	 103.895208
38610.0	 10.0	 2312.211780	 103.895204
38620.0	 10.0	 2311.613149	 103.895201
38630.0	 10.0	 2311.014828	 103.895197
38640.0	 10.0	 2310.416817	 103.895194
38650.0	 10.0	 2309.819115	 103.895190
38660.0	 10.0	 2309.221722	 103.895187
38670.0	 10.0	 2308.624638	 103.895183
38680.0	 10.0	 2308.027863	 103.895180
38690.0	 10.0	 2307.431397	 103.895176
38700.0	 10.0	 2306.835238	 103.895173
38710.0	 10.0	 2306.239387	 103.895169
38720.0	 10.0	 2305.643845	 103.895166
38730.0	 10.0	 2305.048609	 103.895163
38740.0	 10.0	 2304.453681	 103.895159
38750.0	 10.0	 2303.859060	 103.895156
38760.0	 10.0	 2303.264746	 103.895152
38770.0	 10.0	 2302.670738	 103.895149
38780.0	 10.0	 2302.077037	 103.895145
38790.0	 10.0	 2301.483642	 103.895142
38800.0	 10.0	 2300.890552	 103.895138
38810.0	 10.0	 2300.297768	 103.895135
38820.0	 10.0	 2299.705290	 103.895131
38830.0	 10.0	 2299.113117	 103.895128
38840.0	 10.0	 2298.521248	 103.895125
38850.0	 10.0	 2297.929684	 103.895121
38860.0	 10.0	 2297.338425	 103.895118
38870.0	 10.0	 2296.747470	 103.895114
38880.0	 10.0	 2296.156818	 103.895111
38890.0	 10.0	 2295.566471	 103.895107
38900.0	 10.0	 2294.976427	 103.895104
38910.0	 10.0	 2294.386686	 103.895101
38920.0	 10.0	 2293.797248	 103.895097
38930.0	 10.0	 2293.208113	 103.895094
38940.0	 10.0	 2292.619280	 103.895090
38950.0	 10.0	 2292.030750	 103.895087
38960.0	 10.0	 2291.442522	 103.895083
38970.0	 10.0	 2290.854596	 103.895080
38980.0	 10.0	 2290.266971	 103.895077
38990.0	 10.0	 2289.679648	 103.895073
39000.0	 10.0	 2289.092626	 103.895070
39010.0	 10.0	 2288.505905	 103.895066
39020.0	 10.0	 2287.919484	 103.895063
39030.0	 10.0	 2287.333364	 103.895059
39040.0	 10.0	 2286.747544	 103.895056
39050.0	 10.0	 2286.162025	 103.895053
39060.0	 10.0	 2285.576805	 103.895049
39070.0	 10.0	 2284.991884	 103.895046
39080.0	 10.0	 2284.407263	 103.895042
39090.0	 10.0	 2283.822941	 103.895039
39100.0	 10.0	 2283.238918	 103.895036
39110.0	 10.0	 2282.655193	 103.895032
39120.0	 10.0	 2282.071767	 103.895029
39130.0	 10.0	 2281.488639	 103.895025
39140.0	 10.0	 2280.905808	 103.895022
39150.0	 10.0	 2280.323276	 103.895019
39160.0	 10.0	 2279.741041	 103.895015
39170.0	 10.0	 2279.159103	 103.895012
39180.0	 10.0	 2278.577463	 103.895009
39190.0	 10.0	 2277.996119	 103.895005
39200.0	 10.0	 2277.415071	 103.895002
39210.0	 10.0	 2276.834320	 103.894998
39220.0	 10.0	 2276.253865	 103.894995
39230.0	 10.0	 2275.673706	 103.894992
39240.0	 10.0	 2275.093843	 103.894988
39250.0	 10.0	 2274.514275	 103.894985
39260.0	 10.0	 2273.935002	 103.894982
39270.0	 10.0	 2273.356025	 103.894978
39280.0	 10.0	 2272.777342	 103.894975
39290.0	 10.0	 2272.198953	 103.894971
39300.0	 10.0	 2271.620859	 103.894968
39310.0	 10.0	 2271.043059	 103.894965
39320.0	 10.0	 2270.465553	 103.894961
39330.0	 10.0	 2269.888340	 103.894958
39340.0	 10.0	 2269.311421	 103.894955
39350.0	 10.0	 2268.734795	 103.894951
39360.0	 10.0	 2268.158462	 103.894948
39370.0	 10.0	 2267.582422	 103.894945
39380.0	 10.0	 2267.006674	 103.894941
39390.0	 10.0	 2266.431219	 103.894938
39400.0	 10.0	 2265.856055	 103.894935
39410.0	 10.0	 2265.281184	 103.894931
39420.0	 10.0	 2264.706604	 103.894928
39430.0	 10.0	 2264.132315	 103.894925
39440.0	 10.0	 2263.558318	 103.894921
39450.0	 10.0	 2262.984612	 103.894918
39460.0	 10.0	 2262.411196	 103.894914
39470.0	 10.0	 2261.838071	 103.894911
39480.0	 10.0	 2261.265236	 103.894908
39490.0	 10.0	 2260.692692	 103.894904
39500.0	 10.0	 2260.120437	 103.894901
39510.0	 10.0	 2259.548472	 103.894898
39520.0	 10.0	 2258.976796	 103.894895
39530.0	 10.0	 2258.405409	 103.894891
39540.0	 10.0	 2257.834312	 103.894888
39550.0	 10.0	 2257.263503	 103.894885
39560.0	 10.0	 2256.692983	 103.894881
39570.0	 10.0	 2256.122751	 103.894878
39580.0	 10.0	 2255.552807	 103.894875
39590.0	 10.0	 2254.983151	 103.894871
39600.0	 10.0	 2254.413782	 103.894868
39610.0	 10.0	 2253.844702	 103.894865
39620.0	 10.0	 2253.275908	 103.894861
39630.0	 10.0	 2252.707401	 103.894858
39640.0	 10.0	 2252.139182	 103.894855
39650.0	 10.0	 2251.571248	 103.894851
39660.0	 10.0	 2251.003601	 103.894848
39670.0	 10.0	 2250.436241	 103.894845
39680.0	 10.0	 2249.869166	 103.894842
39690.0	 10.0	 2249.302377	 103.894838
39700.0	 10.0	 2248.735873	 103.894835
39710.0	 10.0	 2248.169655	 103.894832
39720.0	 10.0	 2247.603722	 103.894828
39730.0	 10.0	 2247.038073	 103.894825
39740.0	 10.0	 2246.472710	 103.894822
39750.0	 10.0	 2245.907630	 103.894818
39760.0	 10.0	 2245.342835	 103.894815
39770.0	 10.0	 2244.778324	 103.894812
39780.0	 10.0	 2244.214097	 103.894809
39790.0	 10.0	 2243.650153	 103.894805
39800.0	 10.0	 2243.086493	 103.894802
39810.0	 10.0	 2242.523116	 103.894799
39820.0	 10.0	 2241.960021	 103.894796
39830.0	 10.0	 2241.397210	 103.894792
39840.0	 10.0	 2240.834681	 103.894789
39850.0	 10.0	 2240.272434	 103.894786
39860.0	 10.0	 2239.710469	 103.894782
39870.0	 10.0	 2239.148786	 103.894779
39880.0	 10.0	 2238.587385	 103.894776
39890.0	 10.0	 2238.026265	 103.894773
39900.0	 10.0	 2237.465426	 103.894769
39910.0	 10.0	 2236.904869	 103.894766
39920.0	 10.0	 2236.344592	 103.894763
39930.0	 10.0	 2235.784596	 103.894760
39940.0	 10.0	 2235.224880	 103.894756
39950.0	 10.0	 2234.665445	 103.894753
39960.0	 10.0	 2234.106289	 103.894750
39970.0	 10.0	 2233.547413	 103.894747
39980.0	 10.0	 2232.988817	 103.894743
39990.0	 10.0	 2232.430500	 103.894740
40000.0	 10.0	 2231.872462	 103.894737
40010.0	 10.0	 2231.314703	 103.894734
40020.0	 10.0	 2230.757223	 103.894730
40030.0	 10.0	 2230.200021	 103.894727
40040.0	 10.0	 2229.643097	 103.894724
40050.0	 10.0	 2229.086452	 103.894721
40060.0	 10.0	 2228.530085	 103.894717
40070.0	 10.0	 2227.973995	 103.894714
40080.0	 10.0	 2227.418182	 103.894711
40090.0	 10.0	 2226.862647	 103.894708
40100.0	 10.0	 2226.307389	 103.894704
40110.0	 10.0	 2225.752408	 103.894701
40120.0	 10.0	 2225.197703	 103.894698
40130.0	 10.0	 2224.643275	 103.894695
40140.0	 10.0	 2224.089123	 103.894692
40150.0	 10.0	 2223.535247	 103.894688
40160.0	 10.0	 2222.981647	 103.894685
40170.0	 10.0	 2222.428322	 103.894682
40180.0	 10.0	 2221.875273	 103.894679
40190.0	 10.0	 2221.322499	 103.894675
40200.0	 10.0	 2220.770000	 103.894672
40210.0	 10.0	 2220.217775	 103.894669
40220.0	 10.0	 2219.665826	 103.894666
40230.0	 10.0	 2219.114150	 103.894663
40240.0	 10.0	 2218.562749	 103.894659
40250.0	 10.0	 2218.011622	 103.894656
40260.0	 10.0	 2217.460768	 103.894653
40270.0	 10.0	 2216.910188	 103.894650
40280.0	 10.0	 2216.359882	 103.894647
40290.0	 10.0	 2215.809848	 103.894643
40300.0	 10.0	 2215.260088	 103.894640
40310.0	 10.0	 2214.710600	 103.894637
40320.0	 10.0	 2214.161384	 103.894634
40330.0	 10.0	 2213.612442	 103.894631
40340.0	 10.0	 2213.063771	 103.894627
40350.0	 10.0	 2212.515372	 103.894624
40360.0	 10.0	 2211.967245	 103.894621
40370.0	 10.0	 2211.419389	 103.894618
40380.0	 10.0	 2210.871805	 103.894615
40390.0	 10.0	 2210.324491	 103.894611
40400.0	 10.0	 2209.777449	 103.894608
40410.0	 10.0	 2209.230677	 103.894605
40420.0	 10.0	 2208.684176	 103.894602
40430.0	 10.0	 2208.137945	 103.894599
40440.0	 10.0	 2207.591985	 103.894596
40450.0	 10.0	 2207.046294	 103.894592
40460.0	 10.0	 2206.500873	 103.894589
40470.0	 10.0	 2205.955721	 103.894586
40480.0	 10.0	 2205.410839	 103.894583
40490.0	 10.0	 2204.866226	 103.894580
40500.0	 10.0	 2204.321882	 103.894577
40510.0	 10.0	 2203.777806	 103.894573
40520.0	 10.0	 2203.233999	 103.894570
40530.0	 10.0	 2202.690461	 103.894567
40540.0	 10.0	 2202.147190	 103.894564
40550.0	 10.0	 2201.604187	 103.894561
40560.0	 10.0	 2201.061452	 103.894558
40570.0	 10.0	 2200.518985	 103.894554
40580.0	 10.0	 2199.976785	 103.894551
40590.0	 10.0	 2199.434852	 103.894548
40600.0	 10.0	 2198.893186	 103.894545
40610.0	 10.0	 2198.351787	 103.894542
40620.0	 10.0	 2197.810654	 103.894539
40630.0	 10.0	 2197.269788	 103.894535
40640.0	 10.0	 2196.729187	 103.894532
40650.0	 10.0	 2196.188853	 103.894529
40660.0	 10.0	 2195.648784	 103.894526
40670.0	 10.0	 2195.108981	 103.894523
40680.0	 10.0	 2194.569444	 103.894520
40690.0	 10.0	 2194.030171	 103.894517
40700.0	 10.0	 2193.491164	 103.894514
40710.0	 10.0	 2192.952421	 103.894510
40720.0	 10.0	 2192.413943	 103.894507
40730.0	 10.0	 2191.875729	 103.894504
40740.0	 10.0	 2191.337779	 103.894501
40750.0	 10.0	 2190.800094	 103.894498
40760.0	 10.0	 2190.262672	 103.894495
40770.0	 10.0	 2189.725514	 103.894492
40780.0	 10.0	 2189.188619	 103.894488
40790.0	 10.0	 2188.651987	 103.894485
40800.0	 10.0	 2188.115618	 103.894482
40810.0	 10.0	 2187.579513	 103.894479
40820.0	 10.0	 2187.043670	 103.894476
40830.0	 10.0	 2186.508089	 103.894473
40840.0	 10.0	 2185.972771	 103.894470
40850.0	 10.0	 2185.437714	 103.894467
40860.0	 10.0	 2184.902920	 103.894464
40870.0	 10.0	 2184.368387	 103.894460
40880.0	 10.0	 2183.834115	 103.894457
40890.0	 10.0	 2183.300105	 103.894454
40900.0	 10.0	 2182.766356	 103.894451
40910.0	 10.0	 2182.232868	 103.894448
40920.0	 10.0	 2181.699641	 103.894445
40930.0	 10.0	 2181.166674	 103.894442
40940.0	 10.0	 2180.633968	 103.894439
40950.0	 10.0	 2180.101521	 103.894436
40960.0	 10.0	 2179.569335	 103.894433
40970.0	 10.0	 2179.037408	 103.894429
40980.0	 10.0	 2178.505741	 103.894426
40990.0	 10.0	 2177.974334	 103.894423
41000.0	 10.0	 2177.443185	 103.894420
41010.0	 10.0	 2176.912296	 103.894417
41020.0	 10.0	 2176.381665	 103.894414
41030.0	 10.0	 2175.851293	 103.894411
41040.0	 10.0	 2175.321179	 103.894408
41050.0	 10.0	 2174.791324	 103.894405
41060.0	 10.0	 2174.261727	 103.894402
41070.0	 10.0	 2173.732387	 103.894399
41080.0	 10.0	 2173.203305	 103.894395
41090.0	 10.0	 2172.674481	 103.894392
41100.0	 10.0	 2172.145914	 103.894389
41110.0	 10.0	 2171.617604	 103.894386
41120.0	 10.0	 2171.089551	 103.894383
41130.0	 10.0	 2170.561755	 103.894380
41140.0	 10.0	 2170.034216	 103.894377
41150.0	 10.0	 2169.506932	 103.894374
41160.0	 10.0	 2168.979905	 103.894371
41170.0	 10.0	 2168.453134	 103.894368
41180.0	 10.0	 2167.926619	 103.894365
41190.0	 10.0	 2167.400359	 103.894362
41200.0	 10.0	 2166.874355	 103.894359
41210.0	 10.0	 2166.348606	 103.894356
41220.0	 10.0	 2165.823112	 103.894353
41230.0	 10.0	 2165.297873	 103.894349
41240.0	 10.0	 2164.772889	 103.894346
41250.0	 10.0	 2164.248159	 103.894343
41260.0	 10.0	 2163.723683	 103.894340
41270.0	 10.0	 2163.199462	 103.894337
41280.0	 10.0	 2162.675495	 103.894334
41290.0	 10.0	 2162.151781	 103.894331
41300.0	 10.0	 2161.628321	 103.894328
41310.0	 10.0	 2161.105114	 103.894325
41320.0	 10.0	 2160.582161	 103.894322
41330.0	 10.0	 2160.059460	 103.894319
41340.0	 10.0	 2159.537013	 103.894316
41350.0	 10.0	 2159.014818	 103.894313
41360.0	 10.0	 2158.492875	 103.894310
41370.0	 10.0	 2157.971185	 103.894307
41380.0	 10.0	 2157.449747	 103.894304
41390.0	 10.0	 2156.928561	 103.894301
41400.0	 10.0	 2156.407627	 103.894298
41410.0	 10.0	 2155.886944	 103.894295
41420.0	 10.0	 2155.366513	 103.894292
41430.0	 10.0	 2154.846333	 103.894289
41440.0	 10.0	 2154.326403	 103.894286
41450.0	 10.0	 2153.806725	 103.894283
41460.0	 10.0	 2153.287298	 103.894280
41470.0	 10.0	 2152.768120	 103.894277
41480.0	 10.0	 2152.249193	 103.894274
41490.0	 10.0	 2151.730517	 103.894271
41500.0	 10.0	 2151.212090	 103.894268
41510.0	 10.0	 2150.693913	 103.894265
41520.0	 10.0	 2150.175985	 103.894261
41530.0	 10.0	 2149.658307	 103.894258
41540.0	 10.0	 2149.140878	 103.894255
41550.0	 10.0	 2148.623698	 103.894252
41560.0	 10.0	 2148.106767	 103.894249
41570.0	 10.0	 2147.590085	 103.894246
41580.0	 10.0	 2147.073651	 103.894243
41590.0	 10.0	 2146.557466	 103.894240
41600.0	 10.0	 2146.041528	 103.894237
41610.0	 10.0	 2145.525839	 103.894234
41620.0	 10.0	 2145.010397	 103.894231
41630.0	 10.0	 2144.495203	 103.894228
41640.0	 10.0	 2143.980257	 103.894225
41650.0	 10.0	 2143.465557	 103.894222
41660.0	 10.0	 2142.951105	 103.894219
41670.0	 10.0	 2142.436899	 103.894216
41680.0	 10.0	 2141.922941	 103.894213
41690.0	 10.0	 2141.409229	 103.894210
41700.0	 10.0	 2140.895763	 103.894208
41710.0	 10.0	 2140.382543	 103.894205
41720.0	 10.0	 2139.869569	 103.894202
41730.0	 10.0	 2139.356842	 103.894199
41740.0	 10.0	 2138.844359	 103.894196
41750.0	 10.0	 2138.332123	 103.894193
41760.0	 10.0	 2137.820131	 103.894190
41770.0	 10.0	 2137.308385	 103.894187
41780.0	 10.0	 2136.796884	 103.894184
41790.0	 10.0	 2136.285627	 103.894181
41800.0	 10.0	 2135.774615	 103.894178
41810.0	 10.0	 2135.263847	 103.894175
41820.0	 10.0	 2134.753324	 103.894172
41830.0	 10.0	 2134.243045	 103.894169
41840.0	 10.0	 2133.733009	 103.894166
41850.0	 10.0	 2133.223218	 103.894163
41860.0	 10.0	 2132.713670	 103.894160
41870.0	 10.0	 2132.204365	 103.894157
41880.0	 10.0	 2131.695303	 103.894154
41890.0	 10.0	 2131.186485	 103.894151
41900.0	 10.0	 2130.677909	 103.894148
41910.0	 10.0	 2130.169576	 103.894145
41920.0	 10.0	 2129.661485	 103.894142
41930.0	 10.0	 2129.153637	 103.894139
41940.0	 10.0	 2128.646031	 103.894136
41950.0	 10.0	 2128.138667	 103.894133
41960.0	 10.0	 2127.631545	 103.894130
41970.0	 10.0	 2127.124664	 103.894127
41980.0	 10.0	 2126.618025	 103.894124
41990.0	 10.0	 2126.111627	 103.894121
42000.0	 10.0	 2125.605470	 103.894119
42010.0	 10.0	 2125.099554	 103.894116
42020.0	 10.0	 2124.593879	 103.894113
42030.0	 10.0	 2124.088445	 103.894110
42040.0	 10.0	 2123.583251	 103.894107
42050.0	 10.0	 2123.078297	 103.894104
42060.0	 10.0	 2122.573583	 103.894101
42070.0	 10.0	 2122.069109	 103.894098
42080.0	 10.0	 2121.564875	 103.894095
42090.0	 10.0	 2121.060881	 103.894092
42100.0	 10.0	 2120.557126	 103.894089
42110.0	 10.0	 2120.053610	 103.894086
42120.0	 10.0	 2119.550333	 103.894083
42130.0	 10.0	 2119.047295	 103.894080
42140.0	 10.0	 2118.544496	 103.894077
42150.0	 10.0	 2118.041935	 103.894075
42160.0	 10.0	 2117.539613	 103.894072
42170.0	 10.0	 2117.037529	 103.894069
42180.0	 10.0	 2116.535683	 103.894066
42190.0	 10.0	 2116.034074	 103.894063
42200.0	 10.0	 2115.532704	 103.894060
42210.0	 10.0	 2115.031571	 103.894057
42220.0	 10.0	 2114.530675	 103.894054
42230.0	 10.0	 2114.030017	 103.894051
42240.0	 10.0	 2113.529596	 103.894048
42250.0	 10.0	 2113.029411	 103.894045
42260.0	 10.0	 2112.529463	 103.894042
42270.0	 10.0	 2112.029752	 103.894040
42280.0	 10.0	 2111.530277	 103.894037
42290.0	 10.0	 2111.031038	 103.894034
42300.0	 10.0	 2110.532036	 103.894031
42310.0	 10.0	 2110.033269	 103.894028
42320.0	 10.0	 2109.534738	 103.894025
42330.0	 10.0	 2109.036442	 103.894022
42340.0	 10.0	 2108.538382	 103.894019
42350.0	 10.0	 2108.040556	 103.894016
42360.0	 10.0	 2107.542966	 103.894013
42370.0	 10.0	 2107.045611	 103.894011
42380.0	 10.0	 2106.548490	 103.894008
42390.0	 10.0	 2106.051604	 103.894005
42400.0	 10.0	 2105.554953	 103.894002
42410.0	 10.0	 2105.058535	 103.893999
42420.0	 10.0	 2104.562351	 103.893996
42430.0	 10.0	 2104.066402	 103.893993
42440.0	 10.0	 2103.570686	 103.893990
42450.0	 10.0	 2103.075203	 103.893987
42460.0	 10.0	 2102.579954	 103.893985
42470.0	 10.0	 2102.084938	 103.893982
42480.0	 10.0	 2101.590156	 103.893979
42490.0	 10.0	 2101.095606	 103.893976
42500.0	 10.0	 2100.601288	 103.893973
42510.0	 10.0	 2100.107204	 103.893970
42520.0	 10.0	 2099.613351	 103.893967
42530.0	 10.0	 2099.119731	 103.893964
42540.0	 10.0	 2098.626343	 103.893962
42550.0	 10.0	 2098.133187	 103.893959
42560.0	 10.0	 2097.640262	 103.893956
42570.0	 10.0	 2097.147569	 103.893953
42580.0	 10.0	 2096.655108	 103.893950
42590.0	 10.0	 2096.162877	 103.893947
42600.0	 10.0	 2095.670878	 103.893944
42610.0	 10.0	 2095.179110	 103.893942
42620.0	 10.0	 2094.687572	 103.893939
